n,q,t,beta,seed,model,alpha,plateau,fitted_plateau,fitted_slope_len,delta,true_k,model_k,true_cost,model_cost,cost_error,bound_holds,true_d,model_d,seconds
200,1031,100,40,4,ZGSA,0.49999999975797677,0,0,150,14.116496621303526,96,102,183.27035707095,194.28130108384389,11.010944012893873,True,9,8,253.387
200,1031,150,40,8,GSA,0.749999999999961,41,-1,-1,8.86072723515609,91,95,160.52100795745912,152.97628426340592,7.544723694053204,True,15,12,158.65
200,1031,150,40,8,TGSA,0.749999999999961,41,-1,-1,16.25091448423612,91,98,160.52100795745912,150.96988694090095,9.55112101655817,True,15,11,158.65
200,1031,150,40,8,ZGSA,0.749999999999961,41,42,158,1.019567783264847,91,92,160.52100795745912,160.63702408194172,0.11601612448259857,True,15,15,158.65
160,13,120,40,5,GSA,0.75,71,-1,-1,10.723755186541894,63,74,81.66370263688542,75.41354537437338,6.250157262512033,True,29,19,39.959
160,13,120,40,5,TGSA,0.75,71,-1,-1,32.031262383591084,63,78,81.66370263688542,99.18770425852584,17.524001621640423,True,29,12,39.959
160,13,120,40,5,ZGSA,0.75,71,73,87,0.7687239325833879,63,63,81.66370263688542,82.09703559526156,0.43333295837614116,True,29,29,39.959
160,13,120,40,7,GSA,0.75,71,-1,-1,10.46330810571618,62,73,81.37395087483856,75.05305959465613,6.320891280182423,True,29,19,30.062
160,13,120,40,7,TGSA,0.75,71,-1,-1,32.031262383591084,62,78,81.37395087483856,99.18770425852584,17.813753383687285,True,29,12,30.062
160,13,120,40,7,ZGSA,0.75,71,73,82,0.8374101441047213,62,63,81.37395087483856,82.06540462123695,0.6914537463983947,True,29,29,30.062
160,13,80,40,5,GSA,0.5000000000000071,23,-1,-1,6.9471328413774245,74,75,107.08011975993546,100.87057013032398,6.209549629611473,True,16,12,85.41
160,13,80,40,5,TGSA,0.5000000000000071,23,-1,-1,13.132789431529297,74,78,107.08011975993546,99.18770425852574,7.892415501409715,True,16,12,85.41
160,13,80,40,5,ZGSA,0.5000000000000071,23,39,83,12.255984295456848,74,76,107.08011975993546,102.76979897707187,4.3103207828635846,True,16,16,85.41
160,13,80,40,4,GSA,0.4999999999999867,22,-1,-1,7.1936933186144145,74,75,107.65249400113993,101.48824932408192,6.164244677058008,True,16,12,87.685
160,13,80,40,4,TGSA,0.4999999999999867,22,-1,-1,14.006710764441031,74,78,107.65249400113993,99.18770425852583,8.464789742614101,True,16,12,87.685
160,13,80,40,4,ZGSA,0.4999999999999867,22,64,32,13.446114078935295,74,79,107.65249400113993,118.3459867356311,10.693492734491173,True,16,16,87.685
200,1031,150,40,9,GSA,0.750000000000018,42,-1,-1,9.151549053964558,92,95,161.621684343646,153.59040461114728,8.031279732498717,True,15,12,157.971
200,1031,150,40,9,TGSA,0.750000000000018,42,-1,-1,15.945076544369215,92,98,161.621684343646,150.96988694090138,10.65179740274462,True,15,11,157.971
200,1031,150,40,9,ZGSA,0.750000000000018,42,43,156,0.31264270053156906,92,92,161.621684343646,161.70033095491166,0.0786466112656683,True,15,15,157.971
160,13,80,40,3,GSA,0.49999999999974193,24,-1,-1,6.938850633140721,73,75,106.90491451207428,100.80660406144295,6.098310450631331,True,16,12,110.093
160,13,80,40,3,TGSA,0.49999999999974193,24,-1,-1,12.609461596734,73,78,106.90491451207428,99.18770425852586,7.71721025354843,True,16,12,110.093
160,13,80,40,3,ZGSA,0.49999999999974193,24,30,100,12.20272582250999,73,76,106.90491451207428,96.90149120896773,10.003423303106558,True,16,16,110.093
200,1031,100,40,8,GSA,0.5000000009654807,0,-1,-1,1.6330397777413737,94,96,182.79706009888122,183.03055699777605,0.2334968988948276,True,9,9,241.035
200,1031,100,40,8,TGSA,0.5000000009654807,0,-1,-1,32.27822738183873,94,98,182.79706009888122,150.96988694090146,31.827173157979757,True,9,11,241.035
200,1031,100,40,8,ZGSA,0.5000000009654807,0,0,149,13.661527321833887,94,102,182.79706009888122,193.79560779519898,10.998547696317758,True,9,8,241.035
200,1031,100,40,5,GSA,0.5000000000100076,0,-1,-1,2.003629339206924,98,96,184.0453038790623,183.6598260538553,0.3854778252069764,True,9,9,269.853
200,1031,100,40,5,TGSA,0.5000000000100076,0,-1,-1,33.140016480453966,98,98,184.0453038790623,150.96988694090095,33.07541693816134,True,9,11,269.853
200,1031,100,40,5,ZGSA,0.5000000000100076,0,0,150,13.31976108781403,98,102,184.0453038790623,194.2813010025978,10.235997123535498,True,9,8,269.853
160,13,120,40,8,GSA,0.75,72,-1,-1,10.596386917909818,62,73,81.88010649924058,75.23877340178461,6.64133309745597,True,29,19,42.647
160,13,120,40,8,TGSA,0.75,72,-1,-1,32.031262383591084,62,78,81.88010649924058,99.18770425852584,17.307597759285258,True,29,12,42.647
160,13,120,40,8,ZGSA,0.75,72,73,87,0.7140243337913219,62,63,81.88010649924058,82.09703559526156,0.21692909602097643,True,29,29,42.647
160,13,80,40,7,GSA,0.49999999999998973,21,-1,-1,6.886464899147285,74,75,107.04864590993031,100.99650663669044,6.052139273239874,True,16,12,87.221
160,13,80,40,7,TGSA,0.49999999999998973,21,-1,-1,12.963035015654732,74,78,107.04864590993031,99.18770425852608,7.860941651404232,True,16,12,87.221
160,13,80,40,7,ZGSA,0.49999999999998973,21,60,40,12.355775916445197,74,78,107.04864590993031,115.82427266622761,8.7756267562973,True,16,16,87.221
160,13,120,40,9,GSA,0.75,73,-1,-1,10.708027498815127,61,73,81.87186855040426,75.39198023684318,6.4798883135610765,True,29,19,39.501
160,13,120,40,9,TGSA,0.75,73,-1,-1,32.031262383591084,61,78,81.87186855040426,99.18770425852584,17.315835708121583,True,29,12,39.501
160,13,120,40,9,ZGSA,0.75,73,73,87,0.7040912387860558,61,63,81.87186855040426,82.09703559526156,0.22516704485730088,True,29,29,39.501
200,1031,100,40,6,GSA,0.5000000004473423,0,-1,-1,1.828416093306771,97,96,184.50195844011358,184.37468308218064,0.12727535793294464,True,9,9,258.469
200,1031,100,40,6,TGSA,0.5000000004473423,0,-1,-1,33.56416912678422,97,98,184.50195844011358,150.96988694090146,33.53207149921212,True,9,11,258.469
200,1031,100,40,6,ZGSA,0.5000000004473423,0,0,151,13.087028276539144,97,102,184.50195844011358,194.7549223914162,10.252963951302604,True,9,8,258.469
160,13,80,40,6,GSA,0.49999999999999395,24,-1,-1,6.878686295981442,73,75,106.56891624521597,100.68909559039875,5.879820654817223,True,16,12,111.536
160,13,80,40,6,TGSA,0.49999999999999395,24,-1,-1,13.231363868000635,73,78,106.56891624521597,99.18770425852605,7.3812119866899195,True,16,12,111.536
160,13,80,40,6,ZGSA,0.49999999999999395,24,62,36,12.728295544064217,73,79,106.56891624521597,117.08032849506063,10.511412249844653,True,16,16,111.536
160,31,120,40,0,GSA,0.7499999999999999,58,-1,-1,9.674098515562683,68,74,91.81314668855455,84.9527262935666,6.860420394987955,True,23,16,37.292
160,31,120,40,0,TGSA,0.7499999999999999,58,-1,-1,21.964497663004188,68,78,91.81314668855455,99.18770425852598,7.374557569971429,True,23,12,37.292
160,31,120,40,0,ZGSA,0.7499999999999999,58,59,101,0.6832896477937922,68,67,91.81314668855455,91.76024481165707,0.05290187689747938,True,23,23,37.292
200,1031,100,40,9,GSA,0.500000000175415,0,-1,-1,1.4140192184838014,95,96,183.34672956636447,182.93585649679034,0.41087306957413716,True,9,9,268.019
200,1031,100,40,9,TGSA,0.500000000175415,0,-1,-1,32.554859266783026,95,98,183.34672956636447,150.96988694090106,32.37684262546341,True,9,11,268.019
200,1031,100,40,9,ZGSA,0.500000000175415,0,0,149,14.209045651546944,95,102,183.34672956636447,193.79560804912393,10.448878482759454,True,9,8,268.019
160,13,80,40,8,GSA,0.49999999999999856,21,-1,-1,7.068363252825915,73,75,107.7811210645298,101.39376666047036,6.387354404059437,True,16,12,107.578
160,13,80,40,8,TGSA,0.49999999999999856,21,-1,-1,14.064749560177162,73,78,107.7811210645298,99.18770425852591,8.593416806003887,True,16,12,107.578
160,13,80,40,8,ZGSA,0.49999999999999856,21,31,98,13.64993502535659,73,76,107.7811210645298,97.5335436301393,10.247577434390493,True,16,16,107.578
160,13,80,40,9,GSA,0.500000000000011,22,-1,-1,6.840824897706536,73,75,107.02528925613025,100.74729537705494,6.277993879075311,True,16,12,104.943
160,13,80,40,9,TGSA,0.500000000000011,22,-1,-1,12.842152039866285,73,78,107.02528925613025,99.18770425852614,7.837584997604111,True,16,12,104.943
160,13,80,40,9,ZGSA,0.500000000000011,22,63,35,12.009365886295903,73,78,107.02528925613025,118.02280068690517,10.99751143077492,True,16,16,104.943
200,1031,100,40,7,GSA,0.4999999998201041,0,-1,-1,1.8640731944799143,97,96,183.40620109117833,183.29285303373624,0.11334805744209575,True,9,9,283.776
200,1031,100,40,7,TGSA,0.4999999998201041,0,-1,-1,32.47843854173129,97,98,183.40620109117833,150.96988694090166,32.43631415027667,True,9,11,283.776
200,1031,100,40,7,ZGSA,0.4999999998201041,0,0,150,13.502570839124616,97,102,183.40620109117833,194.2813010638167,10.875099972638367,True,9,8,283.776
160,31,120,40,4,GSA,0.75,57,-1,-1,9.87193560365488,66,74,92.3143114617443,85.25314033067298,7.061171131071319,True,23,15,39.006
160,31,120,40,4,TGSA,0.75,57,-1,-1,21.96449766300423,66,78,92.3143114617443,99.18770425852604,6.873392796781744,True,23,12,39.006
160,31,120,40,4,ZGSA,0.75,57,60,99,0.6888492445776109,66,67,92.3143114617443,92.3646870038657,0.05037554212140094,True,23,23,39.006
160,31,120,40,1,GSA,0.75,57,-1,-1,9.684677756695766,67,74,91.78198844275228,84.96879078687724,6.813197655875044,True,23,16,52.639
160,31,120,40,1,TGSA,0.75,57,-1,-1,21.96449766300423,67,78,91.78198844275228,99.18770425852604,7.40571581577376,True,23,12,52.639
160,31,120,40,1,ZGSA,0.75,57,60,98,0.639768203593917,67,67,91.78198844275228,92.35863898906346,0.5766505463111855,True,23,23,52.639
160,31,120,40,8,GSA,0.7500000000000003,57,-1,-1,9.615636790549434,68,74,91.72563545895878,84.86395263165045,6.861682827308329,True,23,16,39.471
160,31,120,40,8,TGSA,0.7500000000000003,57,-1,-1,21.964497663004337,68,78,91.72563545895878,99.18770425852608,7.462068799567305,True,23,12,39.471
160,31,120,40,8,ZGSA,0.7500000000000003,57,59,101,0.42171494464825443,68,67,91.72563545895878,91.76024481165696,0.034609352698183216,True,23,23,39.471
160,31,120,40,3,GSA,0.7499999999999998,58,-1,-1,9.800917750057952,67,74,91.98659444397906,85.14530028765435,6.841294156324707,True,23,16,55.34
160,31,120,40,3,TGSA,0.7499999999999998,58,-1,-1,21.964497663004188,67,78,91.98659444397906,99.18770425852598,7.201109814546925,True,23,12,55.34
160,31,120,40,3,ZGSA,0.7499999999999998,58,60,100,0.7808823590826677,67,67,91.98659444397906,92.3677092148267,0.38111477084764545,True,23,23,55.34
160,31,120,40,2,GSA,0.7500000000000008,57,-1,-1,9.651375914009318,67,74,91.64804189675547,84.91822220494976,6.729819691805716,True,23,16,61.491
160,31,120,40,2,TGSA,0.7500000000000008,57,-1,-1,21.964497663004288,67,78,91.64804189675547,99.18770425852598,7.53966236177051,True,23,12,61.491
160,31,120,40,2,ZGSA,0.7500000000000008,57,59,101,0.8174658038583473,67,67,91.64804189675547,91.7602448116566,0.11220291490113254,True,23,23,61.491
160,31,120,40,6,GSA,0.7500000000000003,57,-1,-1,9.702051382433034,67,74,92.1860611620841,84.99517249813911,7.190888663944989,True,23,16,50.835
160,31,120,40,6,TGSA,0.7500000000000003,57,-1,-1,21.964497663004337,67,78,92.1860611620841,99.18770425852608,7.001643096441981,True,23,12,50.835
160,31,120,40,6,ZGSA,0.7500000000000003,57,59,101,0.8799406044747045,67,67,92.1860611620841,91.76024481165696,0.42581635042714083,True,23,23,50.835
160,31,120,40,5,GSA,0.7500000000000003,59,-1,-1,9.752386849828294,67,74,92.12502274031387,85.07160650357855,7.053416236735316,True,23,16,56.259
160,31,120,40,5,TGSA,0.7500000000000003,59,-1,-1,21.964497663004337,67,78,92.12502274031387,99.18770425852608,7.062681518212216,True,23,12,56.259
160,31,120,40,5,ZGSA,0.7500000000000003,59,60,95,0.7212367603834622,67,67,92.12502274031387,92.32224999990414,0.19722725959027798,True,23,23,56.259
160,31,120,40,7,GSA,0.7499999999999988,58,-1,-1,9.637508731101512,65,74,91.66578381489747,84.89716499854941,6.768618816348052,True,23,16,51.313
160,31,120,40,7,TGSA,0.7499999999999988,58,-1,-1,21.964497663003996,65,78,91.66578381489747,99.18770425852574,7.521920443628275,True,23,12,51.313
160,31,120,40,7,ZGSA,0.7499999999999988,58,59,101,0.5927003390992986,65,67,91.66578381489747,91.76024481165712,0.09446099675965058,True,23,23,51.313
160,31,120,40,9,GSA,0.75,58,-1,-1,9.583224207789318,67,74,91.48899178456456,84.81473438381335,6.674257400751216,True,23,16,47.115
160,31,120,40,9,TGSA,0.75,58,-1,-1,21.96449766300423,67,78,91.48899178456456,99.18770425852604,7.6987124739614785,True,23,12,47.115
160,31,120,40,9,ZGSA,0.75,58,59,101,0.8180452817733368,67,67,91.48899178456456,91.76024481165702,0.271253027092456,True,23,23,47.115
160,31,80,40,2,GSA,0.49999999999998684,15,-1,-1,2.647021639476197,76,76,112.93510369217631,110.37125476583483,2.5638489263414783,True,12,11,107.94
160,31,80,40,2,TGSA,0.49999999999998684,15,-1,-1,15.428486335186392,76,78,112.93510369217631,99.18770425852615,13.747399433650159,True,12,12,107.94
160,31,80,40,2,ZGSA,0.49999999999998684,15,23,114,4.142500427141378,76,76,112.93510369217631,114.64578352831045,1.7106798361341333,True,12,12,107.94
160,31,80,40,5,GSA,0.5000000000000145,18,-1,-1,2.661214555970286,76,76,112.92568323380253,110.41558332693532,2.510099906867211,True,12,11,101.959
160,31,80,40,5,TGSA,0.5000000000000145,18,-1,-1,15.815343230131532,76,78,112.92568323380253,99.18770425852586,13.737978975276675,True,12,12,101.959
160,31,80,40,5,ZGSA,0.5000000000000145,18,20,121,4.185976746313351,76,76,112.92568323380253,112.22347416386923,0.7022090699333035,True,12,12,101.959
160,31,80,40,9,GSA,0.5000000000000115,12,-1,-1,2.7549135300653944,76,76,113.19348453447631,110.99208376383356,2.201400770642749,True,12,11,114.983
160,31,80,40,9,TGSA,0.5000000000000115,12,-1,-1,16.418662564849733,76,78,113.19348453447631,99.18770425852615,14.005780275950158,True,12,12,114.983
160,31,80,40,9,ZGSA,0.5000000000000115,12,18,125,4.540216077729998,76,76,113.19348453447631,110.51363233663186,2.679852197844454,True,12,12,114.983
160,31,80,40,0,GSA,0.5000000000000595,19,-1,-1,2.721703897007842,73,76,112.71835300393602,110.60450894003196,2.113844063904054,True,12,11,138.214
160,31,80,40,0,TGSA,0.5000000000000595,19,-1,-1,15.860694902767705,73,78,112.71835300393602,99.18770425852574,13.530648745410275,True,12,12,138.214
160,31,80,40,0,ZGSA,0.5000000000000595,19,21,119,4.065679587060952,73,76,112.71835300393602,113.07821478063157,0.35986177669555275,True,12,12,138.214
160,31,80,40,7,GSA,0.4999999999998415,15,-1,-1,2.7654917681198015,76,76,113.2988056352291,110.7388144089223,2.5599912263068063,True,12,11,126.311
160,31,80,40,7,TGSA,0.4999999999998415,15,-1,-1,15.979607450493582,76,78,113.2988056352291,99.18770425852605,14.111101376703047,True,12,12,126.311
160,31,80,40,7,ZGSA,0.4999999999998415,15,22,116,4.762779867128646,76,76,113.2988056352291,113.79778031536023,0.498974680131127,True,12,12,126.311
160,31,80,40,3,GSA,0.49999999999996214,20,-1,-1,2.8090444467973015,74,76,113.48965437355474,110.86664902798802,2.6230053455667246,True,12,11,131.533
160,31,80,40,3,TGSA,0.49999999999996214,20,-1,-1,16.311458193693802,74,78,113.48965437355474,99.18770425852615,14.301950115028589,True,12,12,131.533
160,31,80,40,3,ZGSA,0.49999999999996214,20,20,120,4.362973652194828,74,76,113.48965437355474,112.10125775840073,1.388396615154008,True,12,12,131.533
160,31,80,40,8,GSA,0.49999999999985756,20,-1,-1,2.4990401470350037,75,76,112.2949437523705,109.90906599380047,2.3858777585700324,True,12,11,132.533
160,31,80,40,8,TGSA,0.49999999999985756,20,-1,-1,15.425323388714567,75,78,112.2949437523705,99.18770425852591,13.107239493844588,True,12,12,132.533
160,31,80,40,8,ZGSA,0.49999999999985756,20,22,116,4.320765069583324,75,76,112.2949437523705,113.79778031535733,1.502836562986829,True,12,12,132.533
160,31,80,40,4,GSA,0.49999999999986144,15,-1,-1,2.698616284410406,75,76,112.85067731180732,110.6082724141134,2.242404897693916,True,12,11,139.934
160,31,80,40,4,TGSA,0.49999999999986144,15,-1,-1,16.096391213908838,75,78,112.85067731180732,99.18770425852584,13.662973053281476,True,12,12,139.934
160,31,80,40,4,ZGSA,0.49999999999986144,15,22,116,4.426631069439011,75,76,112.85067731180732,113.79778031535659,0.9471030035492731,True,12,12,139.934
160,31,80,40,6,GSA,0.49999999999994277,14,-1,-1,2.940948370189055,73,76,113.71241652890416,111.2892725001223,2.423144028781863,True,12,10,137.41
160,31,80,40,6,TGSA,0.49999999999994277,14,-1,-1,16.6378029443,73,78,113.71241652890416,99.1877042585258,14.524712270378359,True,12,12,137.41
160,31,80,40,6,ZGSA,0.49999999999994277,14,24,112,4.299191188306928,73,76,113.71241652890416,115.49360240879751,1.781185879893357,True,12,12,137.41
160,31,80,40,1,GSA,0.499999999999954,22,-1,-1,2.8324660339410954,76,76,113.52369988494054,110.93539542645242,2.5883044584881247,True,12,11,154.257
160,31,80,40,1,TGSA,0.499999999999954,22,-1,-1,16.379844346843143,76,78,113.52369988494054,99.18770425852594,14.3359956264146,True,12,12,154.257
160,31,80,40,1,ZGSA,0.499999999999954,22,23,114,5.0032084918694615,76,76,113.52369988494054,114.64578352831616,1.1220836433756176,True,12,12,154.257
160,127,120,40,2,GSA,0.7499999999999998,40,-1,-1,6.736352352627954,73,75,102.83186457390511,97.05070173426552,5.781162839639592,True,17,13,75.567
160,127,120,40,2,TGSA,0.7499999999999998,40,-1,-1,11.275842350923064,73,78,102.83186457390511,99.18770425852597,3.644160315379139,True,17,12,75.567
160,127,120,40,2,ZGSA,0.7499999999999998,40,41,115,0.7399246240711506,73,72,102.83186457390511,103.35038740898324,0.5185228350781301,True,17,17,75.567
160,127,120,40,0,GSA,0.750000000000001,39,-1,-1,7.072998766771967,72,75,103.63932703233101,97.68658940542633,5.952737626904678,True,17,13,82.438
160,127,120,40,0,TGSA,0.750000000000001,39,-1,-1,11.798173674456038,72,78,103.63932703233101,99.18770425852611,4.4516227738049,True,17,12,82.438
160,127,120,40,0,ZGSA,0.750000000000001,39,41,119,0.6404485281666723,72,72,103.63932703233101,103.39332149845012,0.24600553388088997,True,17,17,82.438
160,127,120,40,5,GSA,0.7499999999999994,38,-1,-1,7.007042561872147,72,75,103.297091698505,97.56200546283793,5.735086235667069,True,17,13,59.032
160,127,120,40,5,TGSA,0.7499999999999994,38,-1,-1,11.913732117127758,72,78,103.297091698505,99.18770425852588,4.109387439979116,True,17,12,59.032
160,127,120,40,5,ZGSA,0.7499999999999994,38,41,119,0.7606405083036734,72,72,103.297091698505,103.39332149845032,0.09622979994531988,True,17,17,59.032
160,127,120,40,1,GSA,0.7499999999999983,38,-1,-1,6.893679607360319,71,75,103.14515887786531,97.34787543759924,5.797283440266071,True,17,13,88.521
160,127,120,40,1,TGSA,0.7499999999999983,38,-1,-1,11.313229870295402,71,78,103.14515887786531,99.18770425852576,3.9574546193395577,True,17,12,88.521
160,127,120,40,1,ZGSA,0.7499999999999983,38,41,119,0.49666421886139744,71,72,103.14515887786531,103.39332149845058,0.24816262058526206,True,17,17,88.521
160,127,120,40,4,GSA,0.7500000000000003,38,-1,-1,7.072517878586769,71,75,103.53486551835705,97.68568106107674,5.849184457280316,True,17,13,65.084
160,127,120,40,4,TGSA,0.7500000000000003,38,-1,-1,11.416163812268785,71,78,103.53486551835705,99.18770425852607,4.347161259830983,True,17,12,65.084
